pet_id,pet_type,breed,age_months,color,size,weight_kg,vaccinated,health_condition,timein_shelter_days,adoption_fee,previous_owner,adoption_likelihood
1908,Bird,Parakeet,54,White,Large,21.12809767,1,0,52,207,0,0
1909,Cat,Persian,52,Orange,Small,16.05572815,1,0,1,82,0,0
1910,Bird,Parakeet,148,Black,Small,9.643669582,0,0,34,426,0,0
1911,Dog,Poodle,160,White,Large,13.25364203,0,0,19,436,1,0
1912,Cat,Persian,114,Gray,Medium,9.651794564,0,0,24,142,1,0
1913,Dog,Labrador,14,White,Large,8.627749237,1,1,4,473,1,1
1914,Rabbit,Rabbit,178,Brown,Large,5.744644204,1,0,36,55,0,0
1915,Dog,Labrador,156,Black,Large,11.52024686,1,0,77,360,0,1
1916,Dog,Poodle,110,Orange,Medium,8.278628983,0,0,58,439,0,0
1917,Rabbit,Rabbit,53,Brown,Medium,20.81960012,1,1,32,286,0,0
1918,Dog,Poodle,152,Brown,Medium,20.83242549,1,0,9,210,0,1
1919,Dog,Golden Retriever,79,Black,Small,15.55336703,1,0,80,440,0,0
1920,Cat,Siamese,22,Orange,Medium,23.5603913,1,0,67,178,1,1
1921,Rabbit,Rabbit,30,Gray,Small,25.39885185,0,0,20,407,0,0
1922,Rabbit,Rabbit,4,Orange,Small,17.81322727,1,0,74,57,0,1
1923,Cat,Persian,59,White,Medium,18.94911972,1,0,62,72,0,1
1924,Bird,Parakeet,8,Brown,Medium,9.203691384,0,1,58,214,0,0
1925,Dog,Labrador,12,White,Medium,26.95120682,1,1,22,387,0,1
1926,Dog,Poodle,119,Gray,Small,1.701975288,0,0,67,265,0,0
1927,Rabbit,Rabbit,159,White,Large,11.10947161,1,1,75,446,0,0
1928,Bird,Parakeet,34,Orange,Medium,21.93221222,1,0,89,72,0,1
1929,Rabbit,Rabbit,82,White,Medium,3.32259578,0,1,48,466,1,0
1930,Rabbit,Rabbit,98,Gray,Medium,6.311916295,1,0,8,270,0,1
1931,Rabbit,Rabbit,127,Gray,Small,18.08928611,1,0,73,498,0,0
1932,Dog,Golden Retriever,75,Gray,Small,17.23981647,0,1,15,353,0,0
1933,Bird,Parakeet,105,Orange,Large,22.42892059,1,1,32,233,0,0
1934,Rabbit,Rabbit,49,Gray,Medium,24.56576653,0,0,53,318,1,0
1935,Dog,Labrador,79,Brown,Small,4.728807777,1,0,67,18,0,1
1936,Bird,Parakeet,93,Gray,Large,1.533048703,0,0,4,112,0,0
1937,Dog,Labrador,154,White,Medium,20.99951707,0,1,30,62,1,0
1938,Dog,Poodle,18,White,Small,9.740362077,0,0,13,371,0,0
1939,Rabbit,Rabbit,96,White,Medium,19.1535335,0,0,21,183,0,0
1940,Bird,Parakeet,38,Orange,Medium,5.365793054,1,0,41,276,0,1
1941,Bird,Parakeet,87,White,Small,14.60216135,0,0,19,161,0,0
1942,Cat,Persian,88,Orange,Small,15.62831764,1,0,48,242,1,0
1943,Bird,Parakeet,50,Orange,Small,17.96725667,0,0,86,144,0,0
1944,Dog,Golden Retriever,8,Gray,Medium,15.88193047,0,0,63,145,0,1
1945,Dog,Poodle,169,Brown,Medium,15.37503234,1,0,20,80,0,1
1946,Dog,Golden Retriever,134,Gray,Large,10.64929047,1,0,64,321,0,0
1947,Bird,Parakeet,69,Gray,Medium,3.064226853,1,0,37,434,0,1
1948,Bird,Parakeet,172,Orange,Small,3.596085707,1,0,31,320,0,0
1949,Cat,Persian,121,Orange,Medium,13.57956996,0,0,74,42,0,0
1950,Rabbit,Rabbit,64,White,Large,11.31800071,1,0,18,312,0,0
1951,Bird,Parakeet,157,White,Large,15.96790934,0,0,20,393,1,0
1952,Dog,Poodle,156,Gray,Small,9.840306908,0,0,82,292,0,0
1953,Bird,Parakeet,139,Black,Small,20.94939265,1,0,11,175,0,0
1954,Bird,Parakeet,121,Black,Large,26.05468984,1,0,86,375,0,0
1955,Cat,Persian,65,White,Large,9.667032475,1,0,44,68,1,0
1956,Cat,Persian,107,Black,Large,6.59653623,0,1,82,55,1,0
1957,Dog,Labrador,147,White,Small,4.369236653,1,0,64,118,1,1
1958,Rabbit,Rabbit,137,Orange,Large,18.87136718,1,1,34,203,0,0
1959,Bird,Parakeet,155,Gray,Large,13.87182374,1,0,87,419,1,0
1960,Cat,Persian,162,Brown,Small,6.452455799,0,1,65,414,0,0
1961,Dog,Poodle,172,Gray,Medium,19.94096527,0,0,55,54,0,0
1962,Bird,Parakeet,100,White,Medium,5.306012307,1,0,74,37,0,1
1963,Dog,Labrador,82,White,Large,17.07472047,1,1,1,242,1,0
1964,Dog,Golden Retriever,143,Gray,Medium,16.28730307,1,0,38,200,1,1
1965,Cat,Persian,51,White,Medium,22.29260623,1,0,9,235,1,1
1966,Rabbit,Rabbit,141,Black,Medium,2.598179558,0,0,71,473,1,0
1967,Rabbit,Rabbit,83,Black,Medium,26.74831502,1,1,17,14,0,0
1968,Dog,Golden Retriever,177,White,Large,21.38676006,1,0,52,143,0,0
1969,Rabbit,Rabbit,112,White,Medium,7.267653952,0,0,18,76,0,0
1970,Cat,Siamese,56,Black,Medium,6.31875511,0,0,63,472,1,0
1971,Cat,Siamese,179,White,Small,13.51814621,1,0,33,477,0,0
1972,Cat,Siamese,165,White,Large,24.70939456,1,0,4,308,1,0
1973,Rabbit,Rabbit,145,Gray,Small,25.4455498,1,0,87,439,0,0
1974,Cat,Siamese,157,Brown,Small,16.09322667,0,1,75,262,0,0
1975,Rabbit,Rabbit,161,Black,Large,25.96351502,1,0,52,184,0,0
1976,Rabbit,Rabbit,60,Gray,Medium,1.157867567,0,0,9,54,0,0
1977,Bird,Parakeet,120,Brown,Small,2.020064314,1,0,64,307,1,0
1978,Cat,Siamese,138,White,Large,27.44282622,1,0,30,3,0,0
1979,Dog,Poodle,175,White,Medium,23.48462597,0,0,8,298,0,0
1980,Rabbit,Rabbit,23,Gray,Large,14.07047569,0,0,5,39,0,0
1981,Rabbit,Rabbit,149,White,Small,22.85469381,1,0,76,229,0,0
1982,Rabbit,Rabbit,13,Orange,Medium,28.71354439,1,0,63,376,0,1
1983,Rabbit,Rabbit,101,Gray,Medium,23.39059619,0,0,1,285,0,0
1984,Cat,Persian,161,Brown,Large,25.42876868,1,0,15,137,1,0
1985,Bird,Parakeet,24,Gray,Medium,23.05759086,1,0,89,477,0,1
1986,Rabbit,Rabbit,108,Black,Small,5.878121681,0,0,82,102,0,0
1987,Dog,Poodle,11,Gray,Small,25.17364918,1,0,38,6,0,1
1988,Dog,Poodle,17,White,Small,6.658155781,1,0,42,163,0,1
1989,Cat,Siamese,175,White,Large,26.88572851,1,1,46,418,0,0
1990,Cat,Persian,25,Orange,Medium,14.30084704,1,0,53,471,0,1
1991,Rabbit,Rabbit,94,Orange,Medium,20.63232582,0,0,26,422,0,0
1992,Bird,Parakeet,21,Orange,Medium,15.41998459,1,0,61,419,0,1
1993,Cat,Persian,84,Brown,Small,3.725736953,1,1,67,364,0,0
1994,Cat,Persian,140,Orange,Medium,9.430946921,1,0,54,275,1,1
1995,Bird,Parakeet,37,Brown,Small,29.52822377,1,1,22,48,1,0
1996,Dog,Golden Retriever,42,Orange,Medium,28.8607278,0,0,26,95,0,0
1997,Bird,Parakeet,145,Brown,Small,10.29412003,1,1,83,58,0,0
1998,Rabbit,Rabbit,101,Gray,Medium,29.89260732,1,0,60,230,0,1
1999,Dog,Golden Retriever,48,Gray,Large,25.52098467,0,0,39,176,0,0
2000,Dog,Golden Retriever,103,White,Large,18.71782548,1,0,36,89,1,0
2001,Dog,Poodle,28,Brown,Small,2.163613988,1,1,21,281,1,0
2002,Bird,Parakeet,41,Black,Small,27.14195806,1,0,41,35,0,0
2003,Bird,Parakeet,99,White,Medium,17.1654491,0,0,48,170,0,0
2004,Rabbit,Rabbit,47,Gray,Medium,26.18580838,0,0,26,125,0,0
2005,Bird,Parakeet,146,Brown,Large,25.19844448,1,0,63,482,0,0
2006,Bird,Parakeet,105,Orange,Medium,25.15718024,1,0,77,298,1,1
2007,Cat,Siamese,124,Black,Small,21.24704196,1,0,36,354,0,0
2008,Cat,Persian,13,Gray,Small,9.451039022,1,0,24,203,0,1
2009,Cat,Persian,141,White,Small,10.74864747,0,1,21,288,0,0
2010,Dog,Labrador,100,Brown,Small,9.945607165,1,0,18,355,0,1
2011,Bird,Parakeet,31,Black,Small,1.581333986,1,0,15,461,0,0
2012,Dog,Labrador,130,Brown,Large,17.89449837,1,0,79,96,0,1
2013,Bird,Parakeet,16,Orange,Large,21.26617644,0,1,6,237,0,0
2014,Bird,Parakeet,137,White,Small,25.76211381,0,0,43,172,1,0
2015,Bird,Parakeet,73,Brown,Medium,5.064797568,1,0,31,300,1,1
2016,Dog,Labrador,166,Gray,Small,16.78131132,0,1,28,87,0,0
2017,Bird,Parakeet,54,White,Large,1.23223608,0,0,8,398,1,0
2018,Rabbit,Rabbit,100,Gray,Small,3.757715784,0,0,29,350,0,0
2019,Rabbit,Rabbit,109,Brown,Large,2.572140582,1,0,21,16,1,0
2020,Cat,Siamese,87,White,Large,22.03886299,1,1,81,139,1,0
2021,Cat,Persian,173,Gray,Small,3.350727352,1,0,88,253,0,0
2022,Cat,Siamese,162,Orange,Small,21.77713647,0,0,58,277,1,0
2023,Bird,Parakeet,137,Orange,Medium,8.239116428,1,0,60,150,0,1
2024,Bird,Parakeet,8,Brown,Large,26.45367586,0,0,50,345,0,0
2025,Dog,Poodle,7,White,Medium,24.58134966,1,1,31,333,0,1
2026,Rabbit,Rabbit,36,Black,Small,28.77707631,1,0,47,139,1,0
2027,Rabbit,Rabbit,18,White,Large,26.62909845,1,0,34,113,1,1
2028,Rabbit,Rabbit,3,Orange,Medium,28.06655315,0,1,2,67,0,0
2029,Dog,Labrador,28,Gray,Medium,25.9035295,0,0,67,365,0,1
2030,Bird,Parakeet,70,Black,Medium,21.10807512,1,0,72,178,0,1
2031,Rabbit,Rabbit,172,Brown,Small,5.937515412,1,1,52,124,1,0
2032,Dog,Golden Retriever,149,Black,Small,8.879518047,0,0,7,396,0,0
2033,Rabbit,Rabbit,28,Brown,Small,7.169082018,1,0,76,312,1,0
2034,Cat,Siamese,54,Black,Large,18.50398784,1,0,19,310,0,0
2035,Dog,Labrador,65,Brown,Small,15.6049782,1,0,15,337,0,1
2036,Bird,Parakeet,100,Brown,Large,26.14531992,1,1,78,362,0,0
2037,Bird,Parakeet,21,Black,Medium,28.62751313,0,0,48,411,1,1
2038,Dog,Poodle,13,Black,Medium,12.7409368,0,0,14,357,0,1
2039,Rabbit,Rabbit,57,Brown,Small,15.68416605,0,0,3,232,1,0
2040,Cat,Siamese,49,Orange,Medium,29.17397435,1,0,50,427,0,1
2041,Cat,Siamese,118,Black,Small,9.010929307,0,1,54,146,0,0
2042,Bird,Parakeet,54,White,Large,23.97933249,1,0,6,429,1,0
2043,Rabbit,Rabbit,138,Gray,Medium,7.531957168,0,1,49,110,1,0
2044,Dog,Labrador,53,Brown,Small,20.76234335,1,0,23,362,1,1
2045,Rabbit,Rabbit,44,Brown,Medium,8.354853202,1,0,78,357,0,1
2046,Rabbit,Rabbit,47,Gray,Medium,26.62826828,0,0,78,237,0,0
2047,Cat,Siamese,53,Orange,Small,17.28286037,0,1,20,2,0,0
2048,Rabbit,Rabbit,74,Gray,Medium,6.392075585,1,0,77,210,0,1
2049,Rabbit,Rabbit,46,Black,Medium,7.506706095,0,0,60,403,1,0
2050,Bird,Parakeet,13,Gray,Medium,15.32162668,0,0,45,24,0,1
2051,Rabbit,Rabbit,165,Brown,Medium,28.88645874,0,0,61,330,0,0
2052,Rabbit,Rabbit,102,Gray,Large,23.31962275,1,0,56,183,0,0
2053,Cat,Siamese,24,White,Medium,15.16097964,1,1,2,464,0,0
2054,Dog,Labrador,2,Black,Medium,10.79385519,1,0,45,60,0,1
2055,Dog,Golden Retriever,81,Gray,Small,16.92878631,0,0,40,122,0,0
2056,Bird,Parakeet,100,Brown,Large,22.70246417,1,0,24,496,0,0
2057,Cat,Persian,142,Black,Small,23.73392907,1,0,29,54,0,0
2058,Rabbit,Rabbit,138,Brown,Small,10.41365514,1,0,67,162,1,0
2059,Bird,Parakeet,163,Orange,Small,21.91361878,0,0,68,461,0,0
2060,Bird,Parakeet,153,White,Large,20.07587462,1,0,66,186,0,0
2061,Dog,Labrador,131,Orange,Small,28.81425647,1,0,84,38,1,1
2062,Rabbit,Rabbit,111,White,Small,28.00161842,1,0,54,184,1,0
2063,Rabbit,Rabbit,102,Gray,Small,23.89200044,0,0,53,82,1,0
2064,Cat,Siamese,17,Black,Medium,21.97844598,0,0,79,194,1,1
2065,Rabbit,Rabbit,12,Gray,Small,8.947206101,0,0,49,33,0,0
2066,Cat,Siamese,116,White,Large,25.53299243,0,0,32,112,0,0
2067,Dog,Poodle,24,White,Large,13.39766541,1,0,61,424,0,0
2068,Cat,Siamese,29,White,Medium,8.894975733,1,0,42,405,0,1
2069,Dog,Poodle,171,Brown,Large,12.14066198,1,0,1,229,1,0
2070,Rabbit,Rabbit,153,Black,Large,25.24212921,0,0,63,282,0,0
2071,Rabbit,Rabbit,122,Gray,Medium,5.310363252,0,0,35,404,1,0
2072,Rabbit,Rabbit,90,Gray,Small,14.22860349,0,0,51,424,1,0
2073,Dog,Poodle,65,Orange,Medium,15.27837024,0,1,71,286,0,0
2074,Rabbit,Rabbit,84,White,Small,2.06226123,1,0,45,154,1,0
2075,Dog,Golden Retriever,119,White,Small,6.676634857,0,0,77,164,0,0
2076,Cat,Persian,156,White,Large,24.97553043,0,1,65,449,0,0
2077,Dog,Labrador,16,Gray,Medium,25.09225427,1,0,14,181,1,1
2078,Cat,Persian,175,Orange,Large,9.480037433,1,0,3,238,0,0
2079,Rabbit,Rabbit,104,Brown,Large,26.3720198,1,0,24,136,1,0
2080,Bird,Parakeet,92,Black,Small,23.38170523,1,0,65,338,0,0
2081,Rabbit,Rabbit,27,Brown,Large,13.11931703,0,0,48,425,0,0
2082,Dog,Labrador,170,Gray,Medium,22.70378399,1,0,10,419,1,1
2083,Rabbit,Rabbit,175,White,Large,28.8787043,1,0,13,265,0,0
2084,Dog,Poodle,162,Black,Large,14.31012182,1,0,73,186,0,0
2085,Cat,Persian,165,Gray,Small,7.91438819,1,0,14,39,0,0
2086,Cat,Persian,134,Gray,Medium,28.3126785,0,0,10,309,1,0
2087,Bird,Parakeet,135,Gray,Large,18.50858437,1,0,40,492,0,0
2088,Bird,Parakeet,153,Black,Small,4.052689712,0,0,23,166,1,0
2089,Cat,Persian,33,Black,Large,17.60780166,1,0,55,390,0,0
2090,Bird,Parakeet,55,Orange,Medium,15.51684579,1,0,63,259,0,1
2091,Dog,Labrador,7,Orange,Large,25.81207793,1,0,71,142,1,1
2092,Dog,Poodle,57,Brown,Large,16.3901605,1,0,42,203,0,0
2093,Dog,Golden Retriever,126,Black,Small,8.401740596,1,1,66,175,0,0
2094,Cat,Siamese,12,Black,Large,20.59367785,0,1,79,261,1,0
2095,Rabbit,Rabbit,16,Black,Small,16.73468812,1,0,73,251,1,1
2096,Dog,Labrador,43,Orange,Medium,7.75829422,1,0,47,328,0,1
2097,Rabbit,Rabbit,117,Gray,Large,17.63520788,0,0,81,418,0,0
2098,Dog,Poodle,135,White,Medium,24.82453176,1,0,52,199,1,1
2099,Rabbit,Rabbit,111,Orange,Medium,1.828556614,1,1,18,198,1,0
2100,Bird,Parakeet,51,Black,Large,19.29468012,1,0,79,195,1,0
2101,Rabbit,Rabbit,160,Orange,Small,11.13797068,1,1,18,313,0,0
2102,Cat,Persian,75,Brown,Medium,9.487471927,1,0,24,76,1,1
2103,Rabbit,Rabbit,8,Black,Medium,12.38504476,0,0,23,18,0,1
2104,Rabbit,Rabbit,45,Brown,Large,10.91865726,0,0,12,61,0,0
2105,Dog,Poodle,59,Black,Large,25.13493409,1,0,23,326,0,0
2106,Rabbit,Rabbit,132,Orange,Large,8.969136512,1,0,21,393,0,0
2107,Rabbit,Rabbit,104,Gray,Large,22.26143767,1,0,64,280,0,0
2108,Cat,Persian,157,White,Large,3.727734787,0,0,72,427,0,0
2109,Dog,Poodle,157,Brown,Large,28.5904948,0,0,34,249,0,0
2110,Dog,Labrador,98,Orange,Small,19.04718248,0,0,2,226,0,0
2111,Dog,Labrador,156,Gray,Medium,21.49483873,1,0,69,126,0,1
2112,Cat,Siamese,79,Orange,Small,9.643140631,1,1,31,57,0,0
2113,Dog,Poodle,124,Brown,Small,12.95080049,1,0,68,408,0,0
2114,Cat,Siamese,172,White,Large,7.489573202,0,0,70,476,0,0
2115,Cat,Persian,4,Orange,Medium,28.04354649,0,1,87,375,0,0
2116,Bird,Parakeet,90,Black,Small,15.15502897,1,0,19,203,0,0
2117,Cat,Persian,104,Gray,Large,19.28299535,0,0,72,242,1,0
2118,Cat,Persian,137,Orange,Large,22.29388889,1,1,13,366,1,0
2119,Bird,Parakeet,119,Gray,Medium,11.76207664,1,0,65,423,1,1
2120,Cat,Persian,133,Black,Small,21.88294798,1,0,6,331,0,0
2121,Bird,Parakeet,56,White,Small,20.6037822,1,0,71,499,0,0
2122,Rabbit,Rabbit,96,White,Small,21.46412068,1,0,27,325,0,0
2123,Dog,Golden Retriever,178,Black,Large,15.18766711,0,0,79,251,1,0
2124,Dog,Golden Retriever,75,Gray,Medium,12.10518409,1,1,52,393,0,0
2125,Bird,Parakeet,143,Orange,Medium,7.440383458,1,0,87,321,0,1
2126,Cat,Siamese,32,Black,Small,24.91416423,0,0,48,375,0,0
2127,Cat,Siamese,28,Brown,Large,18.64215135,1,0,88,492,0,0
2128,Bird,Parakeet,22,Gray,Small,13.88621369,0,0,79,408,1,0
2129,Bird,Parakeet,17,White,Medium,28.37588129,0,1,68,198,1,0
2130,Rabbit,Rabbit,59,Black,Large,2.387325563,0,0,44,487,1,0
2131,Dog,Poodle,90,White,Small,25.65498641,1,1,17,342,0,0
2132,Rabbit,Rabbit,106,Gray,Small,29.9298952,1,0,38,239,1,0
2133,Rabbit,Rabbit,26,White,Large,26.72132122,1,0,10,138,0,0
2134,Rabbit,Rabbit,25,Black,Medium,24.50266098,0,1,54,121,1,0
2135,Cat,Persian,138,Gray,Large,11.85487381,1,1,6,419,0,0
2136,Cat,Persian,45,Brown,Small,7.708111286,1,1,6,48,0,0
2137,Cat,Siamese,83,Black,Small,22.31066509,1,0,52,303,0,0
2138,Bird,Parakeet,11,Orange,Small,9.832685622,0,0,15,114,0,0
2139,Bird,Parakeet,104,Black,Small,6.105150782,0,0,68,342,1,0
2140,Bird,Parakeet,68,Gray,Medium,23.80925073,0,1,57,250,1,0
2141,Bird,Parakeet,95,Black,Medium,10.06376591,1,0,56,490,0,1
2142,Rabbit,Rabbit,156,Brown,Small,27.51881016,1,0,7,6,0,0
2143,Rabbit,Rabbit,65,Brown,Medium,25.3783467,1,0,51,218,0,1
2144,Rabbit,Rabbit,49,Orange,Medium,25.58156956,1,0,58,76,1,1
2145,Cat,Persian,175,White,Medium,23.37552206,1,1,64,178,0,0
2146,Cat,Persian,52,Gray,Small,26.54556129,1,0,26,144,0,0
2147,Bird,Parakeet,102,Gray,Large,24.36665987,1,0,58,415,0,0
2148,Bird,Parakeet,57,White,Large,18.47282954,0,0,31,153,0,0
2149,Bird,Parakeet,47,Brown,Large,9.578858839,0,0,66,120,1,0
2150,Dog,Poodle,159,Brown,Small,26.7580666,1,0,13,123,0,0
2151,Cat,Siamese,174,Black,Medium,25.37750506,1,0,18,149,0,1
2152,Cat,Persian,26,Orange,Medium,14.71350034,0,0,75,396,1,0
2153,Rabbit,Rabbit,114,Orange,Small,2.133281894,1,0,13,380,0,0
2154,Bird,Parakeet,5,Orange,Small,19.51776809,1,0,24,267,0,1
2155,Rabbit,Rabbit,84,Black,Large,2.467308757,1,0,57,326,0,0
2156,Dog,Labrador,52,Orange,Large,27.86211889,1,0,29,0,0,1
2157,Dog,Golden Retriever,105,White,Small,28.88730644,1,0,56,160,0,0
2158,Cat,Siamese,54,Black,Large,6.495214231,1,0,54,243,1,0
2159,Bird,Parakeet,161,White,Medium,20.61529196,0,0,5,374,1,0
2160,Cat,Persian,178,Black,Small,3.675801132,1,1,35,397,1,0
2161,Dog,Labrador,166,Orange,Small,22.15599093,1,0,19,250,1,1
2162,Bird,Parakeet,155,White,Medium,11.07134232,1,0,55,366,0,1
2163,Dog,Golden Retriever,15,White,Medium,20.75045324,1,1,77,63,0,1
2164,Rabbit,Rabbit,61,White,Medium,11.81341877,0,0,69,298,0,0
2165,Bird,Parakeet,122,Black,Large,5.221457785,1,1,44,247,1,0
2166,Rabbit,Rabbit,21,Gray,Small,12.77718943,0,0,78,441,0,0
2167,Cat,Persian,46,Orange,Large,4.267532272,1,1,38,296,0,0
2168,Cat,Siamese,134,White,Medium,17.72961497,1,1,62,464,0,0
2169,Cat,Siamese,38,Gray,Large,2.187594432,1,0,22,451,0,0
2170,Rabbit,Rabbit,62,Orange,Medium,16.29227071,1,0,73,499,0,1
2171,Rabbit,Rabbit,86,Orange,Large,26.70469077,1,0,40,114,1,0
2172,Dog,Golden Retriever,78,White,Large,25.29832483,0,0,26,294,0,0
2173,Bird,Parakeet,46,White,Medium,26.60066929,1,0,5,0,1,1
2174,Rabbit,Rabbit,141,Black,Large,27.73941526,0,0,54,40,0,0
2175,Cat,Siamese,3,Gray,Small,4.031308748,1,0,86,172,1,1
2176,Bird,Parakeet,6,Gray,Large,4.733668883,0,0,49,87,1,0
2177,Dog,Labrador,93,White,Large,17.15319738,1,1,3,481,1,0
2178,Cat,Siamese,8,Orange,Small,26.92520738,1,0,38,97,0,1
2179,Bird,Parakeet,172,White,Medium,29.25613424,1,0,14,87,0,1
2180,Dog,Golden Retriever,108,Orange,Small,2.341595603,1,0,47,250,0,0
2181,Rabbit,Rabbit,161,Orange,Large,11.31744844,1,0,14,334,0,0
2182,Dog,Poodle,75,White,Medium,7.173933385,1,0,75,464,0,1
2183,Dog,Golden Retriever,77,Brown,Large,22.92300962,1,1,73,140,1,0
2184,Cat,Siamese,50,Gray,Large,19.56562219,1,0,38,70,0,0
2185,Rabbit,Rabbit,11,Orange,Small,4.476752913,1,0,64,136,0,1
2186,Rabbit,Rabbit,95,Orange,Small,15.02213995,1,1,44,491,0,0
2187,Dog,Poodle,156,Brown,Medium,20.87777515,1,1,70,446,1,0
2188,Rabbit,Rabbit,70,Black,Medium,23.59115642,1,0,65,98,1,1
2189,Rabbit,Rabbit,169,Brown,Medium,1.581528584,1,0,25,150,0,1
2190,Rabbit,Rabbit,16,Brown,Large,26.82361765,1,0,16,437,0,1
2191,Cat,Siamese,68,Orange,Small,17.50916011,0,0,15,174,1,0
2192,Bird,Parakeet,99,Gray,Small,24.54536433,1,1,81,166,0,0
2193,Rabbit,Rabbit,48,Brown,Small,24.43020287,1,0,3,342,0,0
2194,Dog,Poodle,64,Black,Medium,6.505727148,1,0,67,409,1,1
2195,Dog,Poodle,90,White,Small,4.194991487,1,1,37,256,1,0
2196,Rabbit,Rabbit,76,Brown,Small,21.9173308,0,0,81,397,0,0
2197,Rabbit,Rabbit,139,Brown,Small,5.536380646,0,1,55,223,0,0
2198,Cat,Siamese,101,Black,Medium,25.64818725,1,0,38,498,0,1
2199,Cat,Persian,89,Gray,Small,22.05949503,1,0,63,367,0,0
2200,Cat,Siamese,18,Brown,Medium,25.41293557,1,0,1,329,0,1
2201,Cat,Siamese,19,Brown,Small,9.671367709,1,0,71,64,0,1
2202,Bird,Parakeet,55,Gray,Small,10.18134375,1,0,19,68,0,0
2203,Cat,Persian,102,Black,Small,20.46542513,1,0,52,66,0,0
2204,Dog,Golden Retriever,118,Brown,Medium,1.911932697,1,0,30,432,0,1
2205,Dog,Poodle,154,Gray,Medium,22.06840564,1,1,55,49,0,0
2206,Rabbit,Rabbit,134,Brown,Small,25.23770905,1,0,14,313,0,0
2207,Dog,Golden Retriever,4,White,Large,13.03974401,0,0,13,308,0,0
2208,Dog,Golden Retriever,108,Orange,Medium,23.18148607,1,0,84,90,0,1
2209,Cat,Persian,115,White,Medium,6.063716592,1,1,27,114,0,0
2210,Rabbit,Rabbit,29,Brown,Small,10.34555142,1,0,89,373,1,0
2211,Rabbit,Rabbit,59,Black,Large,29.25484393,1,0,9,56,0,0
2212,Cat,Siamese,125,Orange,Small,29.60351703,1,0,41,341,1,0
2213,Cat,Persian,98,White,Medium,15.86554654,0,0,48,17,0,0
2214,Cat,Persian,17,Gray,Medium,28.09382395,1,0,12,271,0,1
2215,Cat,Siamese,107,Black,Small,16.15918966,0,0,10,129,0,0
2216,Dog,Labrador,43,White,Small,9.456055717,1,0,6,494,0,1
2217,Cat,Siamese,80,Gray,Large,8.740079355,1,1,34,268,1,0
2218,Dog,Poodle,162,Brown,Large,27.95566546,1,1,52,428,1,0
2219,Cat,Persian,8,Gray,Medium,6.00094528,0,0,41,79,1,1
2220,Dog,Golden Retriever,141,White,Large,17.80934129,0,0,83,455,0,0
2221,Cat,Persian,106,White,Large,17.11022697,0,0,6,298,0,0
2222,Bird,Parakeet,8,Brown,Medium,22.44902885,0,0,2,455,0,1
2223,Dog,Poodle,96,Gray,Medium,15.47804432,1,1,15,309,0,0
2224,Bird,Parakeet,94,Gray,Medium,8.896284161,1,0,17,201,0,1
2225,Cat,Siamese,65,Brown,Medium,5.912498489,1,0,16,224,1,1
2226,Bird,Parakeet,171,Gray,Small,19.0037453,0,1,28,158,1,0
2227,Dog,Labrador,39,Brown,Medium,21.85073195,1,0,85,203,0,1
2228,Rabbit,Rabbit,81,Black,Medium,17.51611708,1,0,72,136,0,1
2229,Cat,Siamese,84,White,Medium,22.41218704,0,0,10,484,0,0
2230,Dog,Labrador,88,Black,Large,5.104114871,1,0,10,72,0,1
2231,Bird,Parakeet,86,Orange,Medium,26.59163565,0,0,10,47,0,0
2232,Dog,Labrador,93,Orange,Small,17.88946974,0,0,73,17,1,0
2233,Bird,Parakeet,86,Orange,Small,4.67847388,1,0,28,477,0,0
2234,Bird,Parakeet,44,Brown,Medium,14.39583092,1,0,24,479,0,1
2235,Bird,Parakeet,137,Gray,Small,25.4989604,1,0,19,487,0,0
2236,Bird,Parakeet,165,Black,Large,27.02930361,1,0,68,470,0,0
2237,Cat,Siamese,74,Black,Medium,8.674835645,1,0,56,266,1,1
2238,Cat,Persian,36,Black,Small,21.62670892,1,0,67,445,0,0
2239,Rabbit,Rabbit,101,Black,Small,3.899572177,1,0,42,339,1,0
2240,Cat,Siamese,156,Orange,Medium,1.972830271,1,0,12,18,0,1
2241,Cat,Persian,170,Black,Small,17.25156966,0,0,18,99,1,0
2242,Cat,Siamese,171,Gray,Medium,21.1499998,0,0,23,115,0,0
2243,Dog,Labrador,170,Orange,Small,24.0778152,1,0,84,345,0,1
2244,Rabbit,Rabbit,104,Black,Large,10.86627092,1,0,6,73,1,0
2245,Rabbit,Rabbit,66,Brown,Small,1.189236902,0,0,53,279,1,0
2246,Bird,Parakeet,55,White,Small,14.90605788,1,0,42,268,1,0
2247,Rabbit,Rabbit,176,White,Medium,1.459752816,0,0,66,124,0,0
2248,Dog,Labrador,91,White,Small,3.667550809,1,0,30,115,1,1
2249,Rabbit,Rabbit,22,Orange,Medium,10.47398165,0,1,9,173,1,0
2250,Cat,Persian,101,Black,Large,13.67798944,1,0,42,180,0,0
2251,Rabbit,Rabbit,155,Orange,Medium,9.104613796,1,1,34,225,1,0
2252,Dog,Golden Retriever,121,Gray,Medium,17.87409273,0,0,40,156,0,0
2253,Dog,Golden Retriever,93,Brown,Small,2.605143887,1,0,88,163,0,0
2254,Dog,Labrador,108,Brown,Large,5.192811597,1,0,17,70,0,1
2255,Dog,Labrador,141,White,Medium,21.16249362,0,0,29,498,1,1
2256,Rabbit,Rabbit,173,White,Small,5.122084754,0,0,50,221,0,0
